"","Game_ID","Home_Team","Away_Team","Game_Date","Tot_Viewers","Month","Day","gameType","All_Star_Count","Is_Lebron_Playing","Has_Top_Five_Player","Time_Zone_Of_Game","Median_Views_Per_Matchup","Predicted_Average_Views_Per_Matchup_All","Is_Sat_or_Sun","Predicted_Average_Views_Per_Matchup_By_Month","revisedDate","bestRankAmongTeams","medianDeviation","averageDeviation","monthAverageDeviation"
"1047",21700041,"DET","PHI","10/23/2017",34687,10,"Monday","R",0,"NO","NO","EAST",15201,13128.0454545455,"NO",14378.4714285714,"2017-10-23",19,0.561766656095944,0.621528369286895,0.585479533295718
"1048",21700042,"MIA","ATL","10/23/2017",15668,10,"Monday","R",2,"NO","NO","EAST",15668,14465.2941176471,"NO",14351.75,"2017-10-23",11,0,0.0767619276457072,0.0840088077610416
"1049",21700043,"HOU","MEM","10/23/2017",32916,10,"Monday","R",2,"NO","NO","CENTRAL",18800.5,19868.5259259259,"NO",18909.3552631579,"2017-10-23",3,0.4288340017013,0.396386987303259,0.425526939386381
"1050",21700044,"MIL","CHA","10/23/2017",20379,10,"Monday","R",2,"NO","NO","CENTRAL",12046,15740.7731092437,"NO",16620.2063492063,"2017-10-23",14,0.40890131998626,0.22759835569735,0.184444460022261
"1051",21700045,"DAL","GSW","10/23/2017",37471,10,"Monday","R",4,"NO","YES","CENTRAL",29958.5,12483.2945736434,"NO",13031.8857142857,"2017-10-23",1,0.200488377678738,0.666854512192271,0.652214093184444
"1052",21700046,"SAS","TOR","10/23/2017",26687,10,"Monday","R",3,"NO","NO","CENTRAL",19896.5,19676.1617647059,"NO",20133.095890411,"2017-10-23",2,0.25444973207929,0.262706120406719,0.245584146198113
"1053",21700047,"DEN","WAS","10/23/2017",16257,10,"Monday","R",1,"NO","NO","MOUNTAIN",11216,12570.0833333333,"NO",12244.0526315789,"2017-10-23",9,0.310081810912222,0.22678948555494,0.24684427436926
"1054",21700048,"PHX","SAC","10/23/2017",16574,10,"Monday","R",1,"NO","NO","MOUNTAIN",10249.5,12174.5109489051,"NO",13141.3611111111,"2017-10-23",23,0.381591649571618,0.265445218480445,0.207109864178164
"1055",21700049,"CLE","CHI","10/24/2017",39489,10,"Tuesday","R",4,"YES","YES","EAST",30816,34747.8294573643,"NO",35378.0149253731,"2017-10-24",5,0.219630783256097,0.120063069275891,0.104104562653571
"1056",21700050,"ORL","BKN","10/24/2017",18089,10,"Tuesday","R",0,"NO","NO","EAST",15251.5,12284.847826087,"NO",13081.5844155844,"2017-10-24",26,0.156863287080546,0.320866392498924,0.276821028493316
"1057",21700051,"BOS","NYK","10/24/2017",26053,10,"Tuesday","R",2,"NO","NO","EAST",24807.5,22926.25,"NO",24051.9027777778,"2017-10-24",4,0.0478063946570453,0.12001496948528,0.0768087061844019
"1058",21700052,"MIN","IND","10/24/2017",19241,10,"Tuesday","R",1,"NO","NO","CENTRAL",16260,16818.802919708,"NO",17347.8533333333,"2017-10-24",13,0.154929577464789,0.125887276144274,0.0983912825043744
"1059",21700053,"POR","NOP","10/24/2017",20122,10,"Tuesday","R",1,"NO","NO","PACIFIC",10986,15273.7313432836,"NO",15245.6764705882,"2017-10-24",16,0.454030414471722,0.240943676409722,0.242337915187942
"1060",21700054,"LAC","UTA","10/24/2017",18941,10,"Tuesday","R",2,"NO","YES","PACIFIC",16571.5,15720.2028985507,"NO",16774.5135135135,"2017-10-24",6,0.125098991605512,0.170043667253539,0.114380786995749
"1061",21700055,"CHA","DEN","10/25/2017",8911,10,"Wednesday","R",1,"NO","NO","EAST",8082.5,13155.2125984252,"NO",14140.7352941176,"2017-10-25",18,0.0929749747503086,0.476289148067018,0.586885343296785
"1062",21700057,"PHI","HOU","10/25/2017",34057,10,"Wednesday","R",1,"NO","NO","EAST",29303.5,19598.6,"NO",22101.90625,"2017-10-25",3,0.139574830431336,0.424535337816014,0.351031909739554
"1063",21700059,"MIA","SAS","10/25/2017",14171,10,"Wednesday","R",1,"NO","NO","EAST",23242.5,14465.2941176471,"NO",14351.75,"2017-10-25",2,0.640145367299414,0.0207673500562458,0.0127549220238515
"1064",21700060,"OKC","IND","10/25/2017",23761,10,"Wednesday","R",2,"NO","YES","CENTRAL",28596,25807.0962962963,"NO",27437.4027777778,"2017-10-25",10,0.203484701822314,0.0861115397624803,0.154724244677319
"1065",21700061,"DAL","MEM","10/25/2017",9456,10,"Wednesday","R",1,"NO","NO","CENTRAL",7947,12483.2945736434,"NO",13031.8857142857,"2017-10-25",12,0.159581218274112,0.320145365233017,0.378160502779792
"1066",21700062,"PHX","UTA","10/25/2017",9024,10,"Wednesday","R",1,"NO","NO","MOUNTAIN",9024,12174.5109489051,"NO",13141.3611111111,"2017-10-25",8,0,0.349125770047109,0.456267853624902
"1067",21700063,"GSW","TOR","10/25/2017",34647,10,"Wednesday","R",6,"NO","YES","PACIFIC",29778,34576.3823529412,"NO",32991.3150684932,"2017-10-25",1,0.140531647761711,0.0020382038000065,0.0477872523308467
"1068",21700064,"LAL","WAS","10/25/2017",39914,10,"Wednesday","R",1,"NO","NO","PACIFIC",25604.5,21512,"NO",22518.9861111111,"2017-10-25",9,0.358508292829584,0.461041238663126,0.435812343761309
"1069",21700065,"CHI","ATL","10/26/2017",16808,10,"Thursday","R",3,"NO","NO","CENTRAL",16209,16182.1640625,"NO",16617.1791044776,"2017-10-26",11,0.0356377915278439,0.0372344084662066,0.0113529804570674
"1070",21700068,"POR","LAC","10/26/2017",28464,10,"Thursday","R",1,"NO","YES","PACIFIC",29069,15273.7313432836,"NO",15245.6764705882,"2017-10-26",6,0.0212549184935357,0.463401793729498,0.464387420229475
"1071",21700069,"SAC","NOP","10/26/2017",16022,10,"Thursday","R",2,"NO","NO","PACIFIC",10158,12237.7954545455,"NO",11890.5362318841,"2017-10-26",21,0.365996754462614,0.23618802555577,0.257861925359877
"1072",21700070,"CHA","HOU","10/27/2017",23936,10,"Friday","R",2,"NO","NO","EAST",18866.5,13155.2125984252,"NO",14140.7352941176,"2017-10-27",3,0.211793950534759,0.450400543180766,0.409227302217679
"1073",21700071,"ORL","SAS","10/27/2017",20302,10,"Friday","R",1,"NO","NO","EAST",14818.5,12284.847826087,"NO",13081.5844155844,"2017-10-27",2,0.27009654221259,0.394894698744609,0.355650457315318
"1074",21700072,"ATL","DEN","10/27/2017",10507,10,"Friday","R",2,"NO","NO","EAST",7963,12830.5214285714,"NO",12916.1643835616,"2017-10-27",11,0.24212429808699,0.221140328216563,0.229291366095141
"1075",21700073,"NYK","BKN","10/27/2017",13735,10,"Friday","R",1,"NO","NO","EAST",13323.5,17971.8489208633,"NO",19845.8767123288,"2017-10-27",25,0.0299599563159811,0.30847098076908,0.444912756631144
"1076",21700074,"MIN","OKC","10/27/2017",43436,10,"Friday","R",1,"NO","YES","CENTRAL",20542.5,16818.802919708,"NO",17347.8533333333,"2017-10-27",10,0.527062805046505,0.612791165859931,0.600611167388035
"1077",21700075,"GSW","WAS","10/27/2017",49605,10,"Friday","R",5,"NO","YES","PACIFIC",37510,34576.3823529412,"NO",32991.3150684932,"2017-10-27",1,0.243826227194839,0.302965782623905,0.334919563179253
"1078",21700076,"LAL","TOR","10/27/2017",25157,10,"Friday","R",2,"NO","NO","PACIFIC",20817.5,21512,"NO",22518.9861111111,"2017-10-27",7,0.172496720594666,0.144890090233335,0.104862022057037
"1079",21700077,"NOP","CLE","10/28/2017",44665,10,"Saturday","R",4,"YES","YES","CENTRAL",36284.5,15234.5474452555,"YES",15638.7671232877,"2017-10-28",5,0.187630135452815,0.658915315229923,0.64986528325786
"1080",21700078,"MIA","BOS","10/28/2017",25019,10,"Saturday","R",1,"NO","NO","EAST",18150.5,14465.2941176471,"YES",14351.75,"2017-10-28",4,0.274531356169311,0.421827646282943,0.42636596186898
"1081",21700079,"CHI","OKC","10/28/2017",19645,10,"Saturday","R",2,"NO","YES","CENTRAL",22312.5,16182.1640625,"YES",16617.1791044776,"2017-10-28",10,0.135785187070501,0.176270600025452,0.15412679539437
"1082",21700080,"MEM","HOU","10/28/2017",16976,10,"Saturday","R",2,"NO","NO","CENTRAL",16976,11201.5538461538,"YES",11224.8153846154,"2017-10-28",3,0,0.340153519901399,0.338783259624447
"1083",21700081,"DAL","PHI","10/28/2017",24630,10,"Saturday","R",0,"NO","NO","CENTRAL",17203.5,12483.2945736434,"YES",13031.8857142857,"2017-10-28",22,0.301522533495737,0.493167089986057,0.470893799663593
"1084",21700082,"UTA","LAL","10/28/2017",25707,10,"Saturday","R",1,"NO","NO","MOUNTAIN",25043,12989.6086956522,"YES",13012.8266666667,"2017-10-28",8,0.0258295405920566,0.494705383916747,0.493802206921591
"1085",21700084,"LAC","DET","10/28/2017",16469,10,"Saturday","R",1,"NO","YES","PACIFIC",15256.5,15720.2028985507,"YES",16774.5135135135,"2017-10-28",6,0.0736231708057563,0.045467065483592,0.0185508235784512
"1086",21700085,"ATL","MIL","10/29/2017",23040,10,"Sunday","R",3,"NO","NO","EAST",23040,12830.5214285714,"YES",12916.1643835616,"2017-10-29",11,0,0.443119729662698,0.439402587519026
"1087",21700087,"BKN","DEN","10/29/2017",10662,10,"Sunday","R",0,"NO","NO","EAST",10662,12836.2480620155,"YES",13633.59375,"2017-10-29",18,0,0.203924972989636,0.278708849184018
"1088",21700088,"CHA","ORL","10/29/2017",11729,10,"Sunday","R",1,"NO","NO","EAST",9250,13155.2125984252,"YES",14140.7352941176,"2017-10-29",20,0.211356466876972,0.121597118119635,0.205621561438967
"1089",21700091,"GSW","DET","10/29/2017",36033,10,"Sunday","R",4,"NO","YES","PACIFIC",34926,34576.3823529412,"YES",32991.3150684932,"2017-10-29",1,0.030721838314878,0.0404245454738386,0.0844138687177545
"1090",21700093,"MIA","MIN","10/30/2017",25269,10,"Monday","R",0,"NO","NO","EAST",18057,14465.2941176471,"NO",14351.75,"2017-10-30",17,0.285408999168942,0.427547820742924,0.43204123629744
"1091",21700094,"NYK","DEN","10/30/2017",14021,10,"Monday","R",1,"NO","NO","EAST",14786,17971.8489208633,"NO",19845.8767123288,"2017-10-30",18,0.054561015619428,0.28178082311271,0.415439463114526
"1092",21700095,"HOU","PHI","10/30/2017",31460,10,"Monday","R",1,"NO","NO","CENTRAL",31460,19868.5259259259,"NO",18909.3552631579,"2017-10-30",3,0,0.368451178451178,0.398939756415833
"1093",21700096,"MEM","CHA","10/30/2017",6064,10,"Monday","R",2,"NO","NO","CENTRAL",5924,11201.5538461538,"NO",11224.8153846154,"2017-10-30",12,0.0230870712401055,0.8472219403288,0.851057946011772
"1094",21700097,"NOP","ORL","10/30/2017",9255,10,"Monday","R",1,"NO","NO","CENTRAL",9255,15234.5474452555,"NO",15638.7671232877,"2017-10-30",21,0,0.646088324716961,0.689764140819846
"1095",21700098,"UTA","DAL","10/30/2017",7253,10,"Monday","R",1,"NO","NO","MOUNTAIN",9324,12989.6086956522,"NO",13012.8266666667,"2017-10-30",8,0.285537019164484,0.790929090810999,0.79413024495611
"1096",21700100,"LAC","GSW","10/30/2017",35991,10,"Monday","R",5,"NO","YES","PACIFIC",36312.5,15720.2028985507,"NO",16774.5135135135,"2017-10-30",1,0.00893278875274374,0.563218501887952,0.533924772484412
"1097",21700101,"IND","SAC","10/31/2017",14291,10,"Tuesday","R",2,"NO","NO","EAST",16138.5,13494.3043478261,"NO",14558.7972972973,"2017-10-31",13,0.129277167448044,0.0557480688666933,0.0187388774261631
"1098",21700102,"BKN","PHX","10/31/2017",17947,10,"Tuesday","R",0,"NO","NO","EAST",12530.5,12836.2480620155,"NO",13633.59375,"2017-10-31",29,0.301805315651641,0.284769150163509,0.24034135231515
"1099",21700103,"MIL","OKC","10/31/2017",32973,10,"Tuesday","R",2,"NO","YES","CENTRAL",27398,15740.7731092437,"NO",16620.2063492063,"2017-10-31",10,0.169077730264156,0.522616288804668,0.49594497470032
"1100",21700105,"CHA","MIL","11/1/2017",15226,11,"Wednesday","R",2,"NO","NO","EAST",15693,13155.2125984252,"NO",14887.2972972973,"2017-11-01",5,0.0306712202810981,0.136003375907973,0.0222450218509591
"1101",21700106,"CLE","IND","11/1/2017",32640,11,"Wednesday","R",4,"YES","YES","EAST",33375.5,34747.8294573643,"NO",35420.0410958904,"2017-11-01",5,0.0225337009803922,0.0645781083751331,0.0851728276927209
"1102",21700108,"WAS","PHX","11/1/2017",9631,11,"Wednesday","R",1,"NO","NO","EAST",9957,15338.3970588235,"NO",15681.2432432432,"2017-11-01",5,0.0338490291766172,0.592606900511217,0.62820509222752
"1103",21700110,"MIA","CHI","11/1/2017",6958,11,"Wednesday","R",1,"NO","NO","EAST",20142.5,14465.2941176471,"NO",14418.0240963855,"2017-11-01",20,1.89486921529175,1.07894425375784,1.07215063184615
"1104",21700111,"NYK","HOU","11/1/2017",15558,11,"Wednesday","R",2,"NO","NO","EAST",19027.5,17971.8489208633,"NO",18895.3164556962,"2017-11-01",1,0.223004242190513,0.155151621086471,0.214508063741882
"1105",21700112,"MEM","ORL","11/1/2017",11299,11,"Wednesday","R",1,"NO","NO","CENTRAL",11737.5,11201.5538461538,"NO",11282.4605263158,"2017-11-01",1,0.0388087441366493,0.00862431665157577,0.00146379977734401
"1106",21700115,"UTA","POR","11/1/2017",13414,11,"Wednesday","R",1,"NO","NO","MOUNTAIN",6462.5,12989.6086956522,"NO",12508.2771084337,"2017-11-01",5,0.518227225287014,0.0316379382993757,0.0675207165324486
"1107",21700117,"SAS","GSW","11/2/2017",63202,11,"Thursday","R",5,"NO","YES","CENTRAL",36639,19676.1617647059,"NO",19131.5512820513,"2017-11-02",1,0.420287332679346,0.688678178464196,0.697295160247282
"1108",21700118,"POR","LAL","11/2/2017",38906,11,"Thursday","R",0,"NO","NO","PACIFIC",12839,15273.7313432836,"NO",15213.8734177215,"2017-11-02",2,0.669999485940472,0.607419643672349,0.608958170520703
"1109",21700121,"PHI","IND","11/3/2017",25848,11,"Friday","R",1,"NO","NO","EAST",22731.5,19598.6,"NO",21474.447761194,"2017-11-03",4,0.120570256886413,0.241774992262457,0.169202732853837
"1110",21700123,"ATL","HOU","11/3/2017",8961,11,"Friday","R",3,"NO","NO","EAST",14207.5,12830.5214285714,"NO",14181.2117647059,"2017-11-03",1,0.585481531079121,0.431818036890015,0.582547903660962
"1111",21700126,"SAS","CHA","11/3/2017",11712,11,"Friday","R",2,"NO","NO","CENTRAL",12263.5,19676.1617647059,"NO",19131.5512820513,"2017-11-03",4,0.047088456284153,0.680000150675024,0.633499938699734
"1112",21700127,"DEN","MIA","11/3/2017",9744,11,"Friday","R",0,"NO","NO","MOUNTAIN",8575.5,12570.0833333333,"NO",12062.825,"2017-11-03",8,0.119919950738916,0.290033182813355,0.237974651067324
"1113",21700128,"UTA","TOR","11/3/2017",8688,11,"Friday","R",3,"NO","NO","MOUNTAIN",7823.5,12989.6086956522,"NO",12508.2771084337,"2017-11-03",4,0.0995050644567219,0.495120706221475,0.439718820031507
"1114",21700129,"OKC","BOS","11/3/2017",45466,11,"Friday","R",2,"NO","YES","CENTRAL",37010.5,25807.0962962963,"NO",26510.6923076923,"2017-11-03",1,0.185974134518101,0.432386919977647,0.416911707480484
"1115",21700130,"LAL","BKN","11/3/2017",26075,11,"Friday","R",0,"NO","NO","PACIFIC",25928,21512,"NO",22874.0625,"2017-11-03",16,0.00563758389261745,0.174995206136146,0.12275886864813
"1116",21700131,"LAC","MEM","11/4/2017",18677,11,"Saturday","R",2,"NO","YES","PACIFIC",18677,15720.2028985507,"YES",16329.9882352941,"2017-11-04",3,0,0.158312207605572,0.125663209546816
"1117",21700132,"DET","SAC","11/4/2017",17377,11,"Saturday","R",1,"NO","NO","EAST",11214.5,13128.0454545455,"YES",14489.4266666667,"2017-11-04",1,0.354635437647465,0.244516000774273,0.166172143254494
"1118",21700133,"CHI","NOP","11/4/2017",22054,11,"Saturday","R",2,"NO","NO","CENTRAL",21325.5,16182.1640625,"YES",16047.0506329114,"2017-11-04",7,0.0330325564523442,0.266248115421239,0.272374597219942
"1119",21700134,"MIN","DAL","11/4/2017",14194,11,"Saturday","R",0,"NO","NO","CENTRAL",14194,16818.802919708,"YES",16728.7710843373,"2017-11-04",3,0,0.184923412689026,0.178580462472689
"1120",21700135,"DEN","GSW","11/4/2017",32494,11,"Saturday","R",4,"NO","YES","MOUNTAIN",29754,12570.0833333333,"YES",12062.825,"2017-11-04",1,0.0843232596787099,0.613156787919821,0.628767618637287
"1121",21700136,"CLE","ATL","11/5/2017",45369,11,"Sunday","R",5,"YES","YES","EAST",44960,34747.8294573643,"YES",35420.0410958904,"2017-11-05",13,0.00901496616632502,0.234106340069996,0.21928979929268
"1122",21700137,"LAC","MIA","11/5/2017",26935,11,"Sunday","R",1,"NO","YES","PACIFIC",20705,15720.2028985507,"YES",16329.9882352941,"2017-11-05",6,0.231297568219788,0.416365216315176,0.393726072571223
"1123",21700138,"ORL","BOS","11/5/2017",28552,11,"Sunday","R",1,"NO","NO","EAST",16251,12284.847826087,"YES",12796.6506024096,"2017-11-05",1,0.43082796301485,0.56973774775543,0.551812461389407
"1124",21700139,"TOR","WAS","11/5/2017",15385,11,"Sunday","R",3,"NO","NO","EAST",15385,16713.4820143885,"YES",17227.5411764706,"2017-11-05",6,0,0.0863491722059467,0.119762182416028
"1125",21700140,"HOU","UTA","11/5/2017",17033,11,"Sunday","R",2,"NO","NO","CENTRAL",15382.5,19868.5259259259,"YES",18689.7294117647,"2017-11-05",1,0.0969001350319967,0.166472490220509,0.0972658610793581
"1126",21700141,"SAS","PHX","11/5/2017",10640,11,"Sunday","R",1,"NO","NO","CENTRAL",10726,19676.1617647059,"YES",19131.5512820513,"2017-11-05",6,0.00808270676691729,0.849263323750553,0.798078128012338
"1127",21700142,"NYK","IND","11/5/2017",13866,11,"Sunday","R",2,"NO","NO","EAST",11284,17971.8489208633,"YES",18895.3164556962,"2017-11-05",6,0.186210875522862,0.296109110115629,0.362708528465037
"1128",21700143,"MIN","CHA","11/5/2017",10662,11,"Sunday","R",1,"NO","NO","CENTRAL",13615,16818.802919708,"YES",16728.7710843373,"2017-11-05",3,0.276964922153442,0.577452909370477,0.56900873047621
"1129",21700144,"POR","OKC","11/5/2017",19018,11,"Sunday","R",1,"NO","YES","PACIFIC",19018,15273.7313432836,"YES",15213.8734177215,"2017-11-05",6,0,0.196880253271449,0.200027688625433
"1130",21700145,"LAL","MEM","11/5/2017",16479,11,"Sunday","R",1,"NO","NO","PACIFIC",14746,21512,"YES",22874.0625,"2017-11-05",3,0.10516414830997,0.305419018144305,0.388073457127253
"1131",21700146,"ATL","BOS","11/6/2017",35365,11,"Monday","R",3,"NO","NO","EAST",18851,12830.5214285714,"NO",14181.2117647059,"2017-11-06",1,0.466958857627598,0.637197188503565,0.599004332964629
"1132",21700147,"PHX","BKN","11/6/2017",16223,11,"Monday","R",0,"NO","NO","MOUNTAIN",13074.5,12174.5109489051,"NO",12870.6049382716,"2017-11-06",3,0.194076311409727,0.249552428718171,0.206644582489576
"1133",21700148,"GSW","MIA","11/6/2017",31003,11,"Monday","R",4,"NO","YES","PACIFIC",30013.5,34576.3823529412,"NO",34049.6666666667,"2017-11-06",2,0.0319162661677902,0.115259244361551,0.0982700598866776
"1134",21700149,"CLE","MIL","11/7/2017",48917,11,"Tuesday","R",4,"YES","YES","EAST",25966,34747.8294573643,"NO",35420.0410958904,"2017-11-07",14,0.469182492793916,0.289657389918344,0.27591550798515
"1135",21700150,"IND","NOP","11/7/2017",14153,11,"Tuesday","R",2,"NO","NO","EAST",14281,13494.3043478261,"NO",14660.3580246914,"2017-11-07",4,0.00904401893591465,0.0465410621192619,0.0358480904890383
"1136",21700151,"WAS","DAL","11/7/2017",7900,11,"Tuesday","R",1,"NO","NO","EAST",10874,15338.3970588235,"NO",15681.2432432432,"2017-11-07",4,0.376455696202532,0.941569247952346,0.984967499144714
"1137",21700152,"NYK","CHA","11/7/2017",18905,11,"Tuesday","R",2,"NO","NO","EAST",18905,17971.8489208633,"NO",18895.3164556962,"2017-11-07",4,0,0.0493600147652308,0.000512221333181498
"1138",21700153,"TOR","CHI","11/7/2017",8094,11,"Tuesday","R",3,"NO","NO","EAST",24853,16713.4820143885,"NO",17227.5411764706,"2017-11-07",4,2.07054608351866,1.06492241344063,1.12843355281327
"1139",21700154,"SAS","LAC","11/7/2017",16445,11,"Tuesday","R",2,"NO","YES","CENTRAL",17293.5,19676.1617647059,"NO",19131.5512820513,"2017-11-07",1,0.0515962298570994,0.19648292883587,0.163365842630057
"1140",21700155,"DEN","BKN","11/7/2017",4703,11,"Tuesday","R",0,"NO","NO","MOUNTAIN",4703,12570.0833333333,"NO",12062.825,"2017-11-07",4,0,1.67277978595223,1.56492132681267
"1141",21700156,"UTA","PHI","11/7/2017",19726,11,"Tuesday","R",1,"NO","NO","MOUNTAIN",13434,12989.6086956522,"NO",12508.2771084337,"2017-11-07",4,0.318969887458177,0.341498089037201,0.365898960334901
"1142",21700158,"SAC","OKC","11/7/2017",19014,11,"Tuesday","R",2,"NO","YES","PACIFIC",16666.5,12237.7954545455,"NO",12285.3815789474,"2017-11-07",14,0.123461659829599,0.35637974889316,0.353877060116369
"1143",21700159,"DET","IND","11/8/2017",13450,11,"Wednesday","R",1,"NO","NO","EAST",11531.5,13128.0454545455,"NO",14489.4266666667,"2017-11-08",3,0.142639405204461,0.0239371409259885,0.0772807930607187
"1144",21700160,"ORL","NYK","11/8/2017",19863,11,"Wednesday","R",1,"NO","NO","EAST",11795,12284.847826087,"NO",12796.6506024096,"2017-11-08",5,0.406182349091275,0.381521027735641,0.355754387433437
"1145",21700161,"BOS","LAL","11/8/2017",39812,11,"Wednesday","R",1,"NO","NO","EAST",28438.5,22926.25,"NO",22790.7564102564,"2017-11-08",1,0.28568019692555,0.424137194815634,0.427540530235698
"1146",21700163,"GSW","MIN","11/8/2017",36394,11,"Wednesday","R",4,"NO","YES","PACIFIC",32733,34576.3823529412,"NO",34049.6666666667,"2017-11-08",2,0.100593504423806,0.049942783070254,0.0644153798245133
"1147",21700164,"WAS","LAL","11/9/2017",30273,11,"Thursday","R",1,"NO","NO","EAST",24807.5,15338.3970588235,"NO",15681.2432432432,"2017-11-09",6,0.180540415551812,0.493330787869602,0.482005640562771
"1148",21700165,"TOR","NOP","11/9/2017",19583,11,"Thursday","R",3,"NO","NO","EAST",20035,16713.4820143885,"NO",17227.5411764706,"2017-11-09",2,0.023081243936067,0.146531072134582,0.120280795768238
"1149",21700166,"HOU","CLE","11/9/2017",52972,11,"Thursday","R",4,"YES","YES","CENTRAL",43341,19868.5259259259,"NO",18689.7294117647,"2017-11-09",1,0.181813033300612,0.624923998981992,0.647177199052996
"1150",21700168,"DEN","OKC","11/9/2017",23850,11,"Thursday","R",1,"NO","YES","MOUNTAIN",23807,12570.0833333333,"NO",12062.825,"2017-11-09",2,0.00180293501048218,0.472952480782669,0.494221174004193
"1151",21700169,"DET","ATL","11/10/2017",20074,11,"Friday","R",2,"NO","NO","EAST",13156.5,13128.0454545455,"NO",14489.4266666667,"2017-11-10",2,0.344599980073727,0.346017462660882,0.278199329148816
"1152",21700170,"BOS","CHA","11/10/2017",37337,11,"Friday","R",2,"NO","NO","EAST",24399,22926.25,"NO",22790.7564102564,"2017-11-10",1,0.346519538259635,0.385964324932373,0.389593261101417
"1153",21700171,"CHI","IND","11/10/2017",8998,11,"Friday","R",2,"NO","NO","CENTRAL",11375,16182.1640625,"NO",16047.0506329114,"2017-11-10",6,0.264169815514559,0.798417877583908,0.783401937420693
"1154",21700172,"OKC","LAC","11/10/2017",32795,11,"Friday","R",2,"NO","YES","CENTRAL",32795,25807.0962962963,"NO",26510.6923076923,"2017-11-10",6,0,0.213078326077259,0.191623957685857
"1155",21700173,"SAS","MIL","11/10/2017",24617,11,"Friday","R",2,"NO","NO","CENTRAL",25195,19676.1617647059,"NO",19131.5512820513,"2017-11-10",3,0.0234797091440874,0.200708381821267,0.222831730834331
"1156",21700175,"UTA","MIA","11/10/2017",7351,11,"Friday","R",1,"NO","NO","MOUNTAIN",10455.5,12989.6086956522,"NO",12508.2771084337,"2017-11-10",6,0.422323493402258,0.76705328467585,0.701574902521254
"1157",21700176,"POR","BKN","11/10/2017",11633,11,"Friday","R",0,"NO","NO","PACIFIC",9284.5,15273.7313432836,"NO",15213.8734177215,"2017-11-10",5,0.201882575431961,0.312965816494763,0.307820288637627
"1158",21700177,"WAS","ATL","11/11/2017",13924,11,"Saturday","R",3,"NO","NO","EAST",11610,15338.3970588235,"YES",15681.2432432432,"2017-11-11",8,0.166187877046826,0.101579794514761,0.126202473660101
"1159",21700178,"NOP","LAC","11/11/2017",24445,11,"Saturday","R",2,"NO","YES","CENTRAL",13199,15234.5474452555,"YES",15788.0731707317,"2017-11-11",8,0.460053180609532,0.376782677633239,0.354138958039202
"1160",21700179,"NYK","SAC","11/11/2017",14133,11,"Saturday","R",2,"NO","NO","EAST",18816,17971.8489208633,"YES",18895.3164556962,"2017-11-11",8,0.331352154531946,0.27162307513361,0.336964300268606
"1161",21700180,"HOU","MEM","11/11/2017",16051,11,"Saturday","R",2,"NO","NO","CENTRAL",18800.5,19868.5259259259,"YES",18689.7294117647,"2017-11-11",1,0.171297738458663,0.23783726409108,0.164396574155175
"1162",21700181,"DAL","CLE","11/11/2017",31022,11,"Saturday","R",3,"YES","YES","CENTRAL",29011.5,12483.2945736434,"YES",13308.8421052632,"2017-11-11",12,0.0648088453355683,0.597598653418754,0.570986973590898
"1163",21700182,"MIL","LAL","11/11/2017",25637,11,"Saturday","R",1,"NO","NO","CENTRAL",25637,15740.7731092437,"YES",16752.661971831,"2017-11-11",12,0,0.386013452851593,0.346543590442291
"1164",21700183,"SAS","CHI","11/11/2017",7517,11,"Saturday","R",2,"NO","NO","CENTRAL",17858,19676.1617647059,"YES",19131.5512820513,"2017-11-11",4,1.37568178794732,1.61755511037726,1.54510460051234
"1165",21700184,"GSW","PHI","11/11/2017",41061,11,"Saturday","R",4,"NO","YES","PACIFIC",37830,34576.3823529412,"YES",34049.6666666667,"2017-11-11",1,0.0786878059472492,0.157926442294606,0.170754081326157
"1166",21700185,"DEN","ORL","11/11/2017",5904,11,"Saturday","R",0,"NO","NO","MOUNTAIN",8033.5,12570.0833333333,"YES",12062.825,"2017-11-11",3,0.360687669376694,1.12907915537489,1.04316141598916
"1167",21700186,"PHX","MIN","11/11/2017",13776,11,"Saturday","R",0,"NO","NO","MOUNTAIN",13776,12174.5109489051,"YES",12870.6049382716,"2017-11-11",4,0,0.116252108819315,0.0657226380464863
"1168",21700187,"UTA","BKN","11/11/2017",9169,11,"Saturday","R",1,"NO","NO","MOUNTAIN",9169,12989.6086956522,"YES",12508.2771084337,"2017-11-11",12,0,0.416687609952249,0.364192072028982
"1169",21700188,"BOS","TOR","11/12/2017",41253,11,"Sunday","R",3,"NO","NO","EAST",25898,22926.25,"YES",22790.7564102564,"2017-11-12",1,0.372215354034858,0.44425253920927,0.447536993424565
"1170",21700190,"IND","HOU","11/12/2017",19643,11,"Sunday","R",2,"NO","NO","EAST",17319.5,13494.3043478261,"YES",14660.3580246914,"2017-11-12",2,0.118286412462455,0.313022229403549,0.25365992848896
"1171",21700191,"OKC","DAL","11/12/2017",23013,11,"Sunday","R",1,"NO","YES","CENTRAL",21570,25807.0962962963,"YES",26510.6923076923,"2017-11-12",7,0.062703689219137,0.121413822461057,0.151987672519546
"1172",21700192,"WAS","SAC","11/13/2017",15234,11,"Monday","R",2,"NO","NO","EAST",15672.5,15338.3970588235,"NO",15681.2432432432,"2017-11-13",4,0.0287842982801628,0.00685289870182025,0.0293582278615756
